category,name,nameZh,nickname,description,descriptionZh,super,property,supersededBy,domain,range,inverseOf,schemaUrl
class,EventReservation,预定信息：活动,,"A reservation for an event like a concert, sporting event, or lecture.<br/><br/><br/><br/>Note: This type is for information about actual reservations, e.g. in confirmation emails or HTML pages with individual confirmations of reservations. For offers of tickets, use <a class=""localLink"" href=""http://schema.org/Offer"">Offer</a>.",一个活动（如举办音乐会、体育赛事或演讲）的预定信息。 注意：此类型用于提供有关实际预订的信息，例如： 在确认电子邮件或HTML页面中，用户确认预订的信息。 如果需要票的出价，使用Offer。,http://kgs.mykg.ai/Reservation,"http://kgs.mykg.ai/additionalType, http://kgs.mykg.ai/alternateName, http://kgs.mykg.ai/bookingAgent, http://kgs.mykg.ai/bookingTime, http://kgs.mykg.ai/broker, http://kgs.mykg.ai/description, http://kgs.mykg.ai/disambiguatingDescription, http://kgs.mykg.ai/identifier, http://kgs.mykg.ai/image, http://kgs.mykg.ai/mainEntityOfPage, http://kgs.mykg.ai/modifiedTime, http://kgs.mykg.ai/name, http://kgs.mykg.ai/potentialAction, http://kgs.mykg.ai/priceCurrency, http://kgs.mykg.ai/programMembershipUsed, http://kgs.mykg.ai/provider, http://kgs.mykg.ai/reservationFor, http://kgs.mykg.ai/reservationId, http://kgs.mykg.ai/reservationStatus, http://kgs.mykg.ai/reservedTicket, http://kgs.mykg.ai/sameAs, http://kgs.mykg.ai/subjectOf, http://kgs.mykg.ai/totalPrice, http://kgs.mykg.ai/underName, http://kgs.mykg.ai/url",,,,,http://schema.org/EventReservation
class,EventScheduled,,,"The event is taking place or has taken place on the startDate as scheduled. Use of this value is optional, as it is assumed by default.",,http://kgs.mykg.ai/EventStatusType,,,,,,http://schema.org/EventScheduled
class,EventStatusType,活动当前状态类型,,EventStatusType is an enumeration type whose instances represent several states that an Event may be in.,活动当前状态类型是一个可枚举类型，包括活动可能处于的状态的多个值。,http://kgs.mykg.ai/Enumeration,"http://kgs.mykg.ai/additionalType, http://kgs.mykg.ai/alternateName, http://kgs.mykg.ai/description, http://kgs.mykg.ai/disambiguatingDescription, http://kgs.mykg.ai/identifier, http://kgs.mykg.ai/image, http://kgs.mykg.ai/mainEntityOfPage, http://kgs.mykg.ai/name, http://kgs.mykg.ai/potentialAction, http://kgs.mykg.ai/sameAs, http://kgs.mykg.ai/subjectOf, http://kgs.mykg.ai/url",,,,,http://schema.org/EventStatusType
class,EventVenue,活动场所,,An event venue.,用于举办活动的场所,http://kgs.mykg.ai/CivicStructure,"http://kgs.mykg.ai/additionalProperty, http://kgs.mykg.ai/additionalType, http://kgs.mykg.ai/address, http://kgs.mykg.ai/aggregateRating, http://kgs.mykg.ai/alternateName, http://kgs.mykg.ai/amenityFeature, http://kgs.mykg.ai/branchCode, http://kgs.mykg.ai/containedIn, http://kgs.mykg.ai/containedInPlace, http://kgs.mykg.ai/containsPlace, http://kgs.mykg.ai/description, http://kgs.mykg.ai/disambiguatingDescription, http://kgs.mykg.ai/event, http://kgs.mykg.ai/events, http://kgs.mykg.ai/faxNumber, http://kgs.mykg.ai/geo, http://kgs.mykg.ai/geoContains, http://kgs.mykg.ai/geoCoveredBy, http://kgs.mykg.ai/geoCovers, http://kgs.mykg.ai/geoCrosses, http://kgs.mykg.ai/geoDisjoint, http://kgs.mykg.ai/geoEquals, http://kgs.mykg.ai/geoIntersects, http://kgs.mykg.ai/geoOverlaps, http://kgs.mykg.ai/geoTouches, http://kgs.mykg.ai/geoWithin, http://kgs.mykg.ai/globalLocationNumber, http://kgs.mykg.ai/hasMap, http://kgs.mykg.ai/identifier, http://kgs.mykg.ai/image, http://kgs.mykg.ai/isAccessibleForFree, http://kgs.mykg.ai/isicV4, http://kgs.mykg.ai/logo, http://kgs.mykg.ai/mainEntityOfPage, http://kgs.mykg.ai/map, http://kgs.mykg.ai/maps, http://kgs.mykg.ai/maximumAttendeeCapacity, http://kgs.mykg.ai/name, http://kgs.mykg.ai/openingHours, http://kgs.mykg.ai/openingHoursSpecification, http://kgs.mykg.ai/photo, http://kgs.mykg.ai/photos, http://kgs.mykg.ai/potentialAction, http://kgs.mykg.ai/publicAccess, http://kgs.mykg.ai/review, http://kgs.mykg.ai/reviews, http://kgs.mykg.ai/sameAs, http://kgs.mykg.ai/slogan, http://kgs.mykg.ai/smokingAllowed, http://kgs.mykg.ai/specialOpeningHoursSpecification, http://kgs.mykg.ai/subjectOf, http://kgs.mykg.ai/telephone, http://kgs.mykg.ai/url",,,,,http://schema.org/EventVenue
class,ExerciseAction,动作：锻炼,,The act of participating in exertive activity for the purposes of improving health and fitness.,参与锻炼活动的动作，为了改善健康或体型。,http://kgs.mykg.ai/PlayAction,"http://kgs.mykg.ai/actionStatus, http://kgs.mykg.ai/additionalType, http://kgs.mykg.ai/agent, http://kgs.mykg.ai/alternateName, http://kgs.mykg.ai/audience, http://kgs.mykg.ai/course, http://kgs.mykg.ai/description, http://kgs.mykg.ai/disambiguatingDescription, http://kgs.mykg.ai/distance, http://kgs.mykg.ai/endTime, http://kgs.mykg.ai/error, http://kgs.mykg.ai/event, http://kgs.mykg.ai/exerciseCourse, http://kgs.mykg.ai/fromLocation, http://kgs.mykg.ai/identifier, http://kgs.mykg.ai/image, http://kgs.mykg.ai/instrument, http://kgs.mykg.ai/location, http://kgs.mykg.ai/mainEntityOfPage, http://kgs.mykg.ai/name, http://kgs.mykg.ai/object, http://kgs.mykg.ai/opponent, http://kgs.mykg.ai/participant, http://kgs.mykg.ai/potentialAction, http://kgs.mykg.ai/result, http://kgs.mykg.ai/sameAs, http://kgs.mykg.ai/sportsActivityLocation, http://kgs.mykg.ai/sportsEvent, http://kgs.mykg.ai/sportsTeam, http://kgs.mykg.ai/startTime, http://kgs.mykg.ai/subjectOf, http://kgs.mykg.ai/target, http://kgs.mykg.ai/toLocation, http://kgs.mykg.ai/url",,,,,http://schema.org/ExerciseAction
class,ExerciseGym,健身房,,A gym.,健身房,http://kgs.mykg.ai/SportsActivityLocation,"http://kgs.mykg.ai/additionalProperty, http://kgs.mykg.ai/additionalType, http://kgs.mykg.ai/address, http://kgs.mykg.ai/aggregateRating, http://kgs.mykg.ai/alternateName, http://kgs.mykg.ai/alumni, http://kgs.mykg.ai/amenityFeature, http://kgs.mykg.ai/areaServed, http://kgs.mykg.ai/award, http://kgs.mykg.ai/awards, http://kgs.mykg.ai/branchCode, http://kgs.mykg.ai/branchOf, http://kgs.mykg.ai/brand, http://kgs.mykg.ai/contactPoint, http://kgs.mykg.ai/contactPoints, http://kgs.mykg.ai/containedIn, http://kgs.mykg.ai/containedInPlace, http://kgs.mykg.ai/containsPlace, http://kgs.mykg.ai/currenciesAccepted, http://kgs.mykg.ai/department, http://kgs.mykg.ai/description, http://kgs.mykg.ai/disambiguatingDescription, http://kgs.mykg.ai/dissolutionDate, http://kgs.mykg.ai/duns, http://kgs.mykg.ai/email, http://kgs.mykg.ai/employee, http://kgs.mykg.ai/employees, http://kgs.mykg.ai/event, http://kgs.mykg.ai/events, http://kgs.mykg.ai/faxNumber, http://kgs.mykg.ai/founder, http://kgs.mykg.ai/founders, http://kgs.mykg.ai/foundingDate, http://kgs.mykg.ai/foundingLocation, http://kgs.mykg.ai/funder, http://kgs.mykg.ai/geo, http://kgs.mykg.ai/geoContains, http://kgs.mykg.ai/geoCoveredBy, http://kgs.mykg.ai/geoCovers, http://kgs.mykg.ai/geoCrosses, http://kgs.mykg.ai/geoDisjoint, http://kgs.mykg.ai/geoEquals, http://kgs.mykg.ai/geoIntersects, http://kgs.mykg.ai/geoOverlaps, http://kgs.mykg.ai/geoTouches, http://kgs.mykg.ai/geoWithin, http://kgs.mykg.ai/globalLocationNumber, http://kgs.mykg.ai/hasMap, http://kgs.mykg.ai/hasOfferCatalog, http://kgs.mykg.ai/hasPOS, http://kgs.mykg.ai/identifier, http://kgs.mykg.ai/image, http://kgs.mykg.ai/isAccessibleForFree, http://kgs.mykg.ai/isicV4, http://kgs.mykg.ai/legalName, http://kgs.mykg.ai/leiCode, http://kgs.mykg.ai/location, http://kgs.mykg.ai/logo, http://kgs.mykg.ai/mainEntityOfPage, http://kgs.mykg.ai/makesOffer, http://kgs.mykg.ai/map, http://kgs.mykg.ai/maps, http://kgs.mykg.ai/maximumAttendeeCapacity, http://kgs.mykg.ai/member, http://kgs.mykg.ai/memberOf, http://kgs.mykg.ai/members, http://kgs.mykg.ai/naics, http://kgs.mykg.ai/name, http://kgs.mykg.ai/numberOfEmployees, http://kgs.mykg.ai/openingHours, http://kgs.mykg.ai/openingHoursSpecification, http://kgs.mykg.ai/owns, http://kgs.mykg.ai/parentOrganization, http://kgs.mykg.ai/paymentAccepted, http://kgs.mykg.ai/photo, http://kgs.mykg.ai/photos, http://kgs.mykg.ai/potentialAction, http://kgs.mykg.ai/priceRange, http://kgs.mykg.ai/publicAccess, http://kgs.mykg.ai/publishingPrinciples, http://kgs.mykg.ai/review, http://kgs.mykg.ai/reviews, http://kgs.mykg.ai/sameAs, http://kgs.mykg.ai/seeks, http://kgs.mykg.ai/serviceArea, http://kgs.mykg.ai/slogan, http://kgs.mykg.ai/smokingAllowed, http://kgs.mykg.ai/specialOpeningHoursSpecification, http://kgs.mykg.ai/sponsor, http://kgs.mykg.ai/subOrganization, http://kgs.mykg.ai/subjectOf, http://kgs.mykg.ai/taxID, http://kgs.mykg.ai/telephone, http://kgs.mykg.ai/url, http://kgs.mykg.ai/vatID",,,,,http://schema.org/ExerciseGym
class,ExhibitionEvent,活动：和展览有关的,,"Event type: Exhibition event, e.g. at a museum, library, archive, tradeshow, ...",和展览有关的活动，如：在博物馆、图书馆、档案馆、贸易展…,http://kgs.mykg.ai/Event,"http://kgs.mykg.ai/about, http://kgs.mykg.ai/actor, http://kgs.mykg.ai/additionalType, http://kgs.mykg.ai/aggregateRating, http://kgs.mykg.ai/alternateName, http://kgs.mykg.ai/attendee, http://kgs.mykg.ai/attendees, http://kgs.mykg.ai/audience, http://kgs.mykg.ai/composer, http://kgs.mykg.ai/contributor, http://kgs.mykg.ai/description, http://kgs.mykg.ai/director, http://kgs.mykg.ai/disambiguatingDescription, http://kgs.mykg.ai/doorTime, http://kgs.mykg.ai/duration, http://kgs.mykg.ai/endDate, http://kgs.mykg.ai/eventStatus, http://kgs.mykg.ai/funder, http://kgs.mykg.ai/identifier, http://kgs.mykg.ai/image, http://kgs.mykg.ai/inLanguage, http://kgs.mykg.ai/isAccessibleForFree, http://kgs.mykg.ai/location, http://kgs.mykg.ai/mainEntityOfPage, http://kgs.mykg.ai/maximumAttendeeCapacity, http://kgs.mykg.ai/name, http://kgs.mykg.ai/offers, http://kgs.mykg.ai/organizer, http://kgs.mykg.ai/performer, http://kgs.mykg.ai/performers, http://kgs.mykg.ai/potentialAction, http://kgs.mykg.ai/previousStartDate, http://kgs.mykg.ai/recordedIn, http://kgs.mykg.ai/remainingAttendeeCapacity, http://kgs.mykg.ai/review, http://kgs.mykg.ai/sameAs, http://kgs.mykg.ai/sponsor, http://kgs.mykg.ai/startDate, http://kgs.mykg.ai/subEvent, http://kgs.mykg.ai/subEvents, http://kgs.mykg.ai/subjectOf, http://kgs.mykg.ai/superEvent, http://kgs.mykg.ai/translator, http://kgs.mykg.ai/typicalAgeRange, http://kgs.mykg.ai/url, http://kgs.mykg.ai/workFeatured, http://kgs.mykg.ai/workPerformed",,,,,http://schema.org/ExhibitionEvent
class,FAQPage,,,"A <a class=""localLink"" href=""http://schema.org/FAQPage"">FAQPage</a> is a <a class=""localLink"" href=""http://schema.org/WebPage"">WebPage</a> presenting one or more ""<a href=""https://en.wikipedia.org/wiki/FAQ"">Frequently asked questions</a>"" (see also <a class=""localLink"" href=""http://schema.org/QAPage"">QAPage</a>).",,http://kgs.mykg.ai/WebPage,"http://kgs.mykg.ai/about, http://kgs.mykg.ai/accessMode, http://kgs.mykg.ai/accessModeSufficient, http://kgs.mykg.ai/accessibilityAPI, http://kgs.mykg.ai/accessibilityControl, http://kgs.mykg.ai/accessibilityFeature, http://kgs.mykg.ai/accessibilityHazard, http://kgs.mykg.ai/accessibilitySummary, http://kgs.mykg.ai/accountablePerson, http://kgs.mykg.ai/additionalType, http://kgs.mykg.ai/aggregateRating, http://kgs.mykg.ai/alternateName, http://kgs.mykg.ai/alternativeHeadline, http://kgs.mykg.ai/associatedMedia, http://kgs.mykg.ai/audience, http://kgs.mykg.ai/audio, http://kgs.mykg.ai/author, http://kgs.mykg.ai/award, http://kgs.mykg.ai/awards, http://kgs.mykg.ai/breadcrumb, http://kgs.mykg.ai/character, http://kgs.mykg.ai/citation, http://kgs.mykg.ai/comment, http://kgs.mykg.ai/commentCount, http://kgs.mykg.ai/contentLocation, http://kgs.mykg.ai/contentRating, http://kgs.mykg.ai/contributor, http://kgs.mykg.ai/copyrightHolder, http://kgs.mykg.ai/copyrightYear, http://kgs.mykg.ai/creator, http://kgs.mykg.ai/dateCreated, http://kgs.mykg.ai/dateModified, http://kgs.mykg.ai/datePublished, http://kgs.mykg.ai/description, http://kgs.mykg.ai/disambiguatingDescription, http://kgs.mykg.ai/discussionUrl, http://kgs.mykg.ai/editor, http://kgs.mykg.ai/educationalAlignment, http://kgs.mykg.ai/educationalUse, http://kgs.mykg.ai/encoding, http://kgs.mykg.ai/encodingFormat, http://kgs.mykg.ai/encodings, http://kgs.mykg.ai/exampleOfWork, http://kgs.mykg.ai/expires, http://kgs.mykg.ai/fileFormat, http://kgs.mykg.ai/funder, http://kgs.mykg.ai/genre, http://kgs.mykg.ai/hasPart, http://kgs.mykg.ai/headline, http://kgs.mykg.ai/identifier, http://kgs.mykg.ai/image, http://kgs.mykg.ai/inLanguage, http://kgs.mykg.ai/interactionStatistic, http://kgs.mykg.ai/interactivityType, http://kgs.mykg.ai/isAccessibleForFree, http://kgs.mykg.ai/isBasedOn, http://kgs.mykg.ai/isBasedOnUrl, http://kgs.mykg.ai/isFamilyFriendly, http://kgs.mykg.ai/isPartOf, http://kgs.mykg.ai/keywords, http://kgs.mykg.ai/lastReviewed, http://kgs.mykg.ai/learningResourceType, http://kgs.mykg.ai/license, http://kgs.mykg.ai/locationCreated, http://kgs.mykg.ai/mainContentOfPage, http://kgs.mykg.ai/mainEntity, http://kgs.mykg.ai/mainEntityOfPage, http://kgs.mykg.ai/material, http://kgs.mykg.ai/mentions, http://kgs.mykg.ai/name, http://kgs.mykg.ai/offers, http://kgs.mykg.ai/position, http://kgs.mykg.ai/potentialAction, http://kgs.mykg.ai/primaryImageOfPage, http://kgs.mykg.ai/producer, http://kgs.mykg.ai/provider, http://kgs.mykg.ai/publication, http://kgs.mykg.ai/publisher, http://kgs.mykg.ai/publishingPrinciples, http://kgs.mykg.ai/recordedAt, http://kgs.mykg.ai/relatedLink, http://kgs.mykg.ai/releasedEvent, http://kgs.mykg.ai/review, http://kgs.mykg.ai/reviewedBy, http://kgs.mykg.ai/reviews, http://kgs.mykg.ai/sameAs, http://kgs.mykg.ai/schemaVersion, http://kgs.mykg.ai/significantLink, http://kgs.mykg.ai/significantLinks, http://kgs.mykg.ai/sourceOrganization, http://kgs.mykg.ai/spatial, http://kgs.mykg.ai/spatialCoverage, http://kgs.mykg.ai/speakable, http://kgs.mykg.ai/specialty, http://kgs.mykg.ai/sponsor, http://kgs.mykg.ai/subjectOf, http://kgs.mykg.ai/temporal, http://kgs.mykg.ai/temporalCoverage, http://kgs.mykg.ai/text, http://kgs.mykg.ai/thumbnailUrl, http://kgs.mykg.ai/timeRequired, http://kgs.mykg.ai/translator, http://kgs.mykg.ai/typicalAgeRange, http://kgs.mykg.ai/url, http://kgs.mykg.ai/version, http://kgs.mykg.ai/video, http://kgs.mykg.ai/workExample",,,,,http://schema.org/FAQPage
class,FMRadioChannel,,,A radio channel that uses FM.,,http://kgs.mykg.ai/RadioChannel,"http://kgs.mykg.ai/additionalType, http://kgs.mykg.ai/alternateName, http://kgs.mykg.ai/broadcastChannelId, http://kgs.mykg.ai/broadcastFrequency, http://kgs.mykg.ai/broadcastServiceTier, http://kgs.mykg.ai/description, http://kgs.mykg.ai/disambiguatingDescription, http://kgs.mykg.ai/genre, http://kgs.mykg.ai/identifier, http://kgs.mykg.ai/image, http://kgs.mykg.ai/inBroadcastLineup, http://kgs.mykg.ai/mainEntityOfPage, http://kgs.mykg.ai/name, http://kgs.mykg.ai/potentialAction, http://kgs.mykg.ai/providesBroadcastService, http://kgs.mykg.ai/sameAs, http://kgs.mykg.ai/subjectOf, http://kgs.mykg.ai/url",,,,,http://schema.org/FMRadioChannel
class,FailedActionStatus,,,An action that failed to complete. The action's error property and the HTTP return code contain more information about the failure.,,http://kgs.mykg.ai/ActionStatusType,,,,,,http://schema.org/FailedActionStatus
class,False,,,The boolean value false.,,http://kgs.mykg.ai/Boolean,,,,,,http://schema.org/False
class,FastFoodRestaurant,快餐店,,A fast-food restaurant.,快餐店,http://kgs.mykg.ai/FoodEstablishment,"http://kgs.mykg.ai/acceptsReservations, http://kgs.mykg.ai/additionalProperty, http://kgs.mykg.ai/additionalType, http://kgs.mykg.ai/address, http://kgs.mykg.ai/aggregateRating, http://kgs.mykg.ai/alternateName, http://kgs.mykg.ai/alumni, http://kgs.mykg.ai/amenityFeature, http://kgs.mykg.ai/areaServed, http://kgs.mykg.ai/award, http://kgs.mykg.ai/awards, http://kgs.mykg.ai/branchCode, http://kgs.mykg.ai/branchOf, http://kgs.mykg.ai/brand, http://kgs.mykg.ai/contactPoint, http://kgs.mykg.ai/contactPoints, http://kgs.mykg.ai/containedIn, http://kgs.mykg.ai/containedInPlace, http://kgs.mykg.ai/containsPlace, http://kgs.mykg.ai/currenciesAccepted, http://kgs.mykg.ai/department, http://kgs.mykg.ai/description, http://kgs.mykg.ai/disambiguatingDescription, http://kgs.mykg.ai/dissolutionDate, http://kgs.mykg.ai/duns, http://kgs.mykg.ai/email, http://kgs.mykg.ai/employee, http://kgs.mykg.ai/employees, http://kgs.mykg.ai/event, http://kgs.mykg.ai/events, http://kgs.mykg.ai/faxNumber, http://kgs.mykg.ai/founder, http://kgs.mykg.ai/founders, http://kgs.mykg.ai/foundingDate, http://kgs.mykg.ai/foundingLocation, http://kgs.mykg.ai/funder, http://kgs.mykg.ai/geo, http://kgs.mykg.ai/geoContains, http://kgs.mykg.ai/geoCoveredBy, http://kgs.mykg.ai/geoCovers, http://kgs.mykg.ai/geoCrosses, http://kgs.mykg.ai/geoDisjoint, http://kgs.mykg.ai/geoEquals, http://kgs.mykg.ai/geoIntersects, http://kgs.mykg.ai/geoOverlaps, http://kgs.mykg.ai/geoTouches, http://kgs.mykg.ai/geoWithin, http://kgs.mykg.ai/globalLocationNumber, http://kgs.mykg.ai/hasMap, http://kgs.mykg.ai/hasMenu, http://kgs.mykg.ai/hasOfferCatalog, http://kgs.mykg.ai/hasPOS, http://kgs.mykg.ai/identifier, http://kgs.mykg.ai/image, http://kgs.mykg.ai/isAccessibleForFree, http://kgs.mykg.ai/isicV4, http://kgs.mykg.ai/legalName, http://kgs.mykg.ai/leiCode, http://kgs.mykg.ai/location, http://kgs.mykg.ai/logo, http://kgs.mykg.ai/mainEntityOfPage, http://kgs.mykg.ai/makesOffer, http://kgs.mykg.ai/map, http://kgs.mykg.ai/maps, http://kgs.mykg.ai/maximumAttendeeCapacity, http://kgs.mykg.ai/member, http://kgs.mykg.ai/memberOf, http://kgs.mykg.ai/members, http://kgs.mykg.ai/menu, http://kgs.mykg.ai/naics, http://kgs.mykg.ai/name, http://kgs.mykg.ai/numberOfEmployees, http://kgs.mykg.ai/openingHours, http://kgs.mykg.ai/openingHoursSpecification, http://kgs.mykg.ai/owns, http://kgs.mykg.ai/parentOrganization, http://kgs.mykg.ai/paymentAccepted, http://kgs.mykg.ai/photo, http://kgs.mykg.ai/photos, http://kgs.mykg.ai/potentialAction, http://kgs.mykg.ai/priceRange, http://kgs.mykg.ai/publicAccess, http://kgs.mykg.ai/publishingPrinciples, http://kgs.mykg.ai/review, http://kgs.mykg.ai/reviews, http://kgs.mykg.ai/sameAs, http://kgs.mykg.ai/seeks, http://kgs.mykg.ai/servesCuisine, http://kgs.mykg.ai/serviceArea, http://kgs.mykg.ai/slogan, http://kgs.mykg.ai/smokingAllowed, http://kgs.mykg.ai/specialOpeningHoursSpecification, http://kgs.mykg.ai/sponsor, http://kgs.mykg.ai/starRating, http://kgs.mykg.ai/subOrganization, http://kgs.mykg.ai/subjectOf, http://kgs.mykg.ai/taxID, http://kgs.mykg.ai/telephone, http://kgs.mykg.ai/url, http://kgs.mykg.ai/vatID",,,,,http://schema.org/FastFoodRestaurant
class,Female,,,The female gender.,,http://kgs.mykg.ai/GenderType,,,,,,http://schema.org/Female
class,Festival,节日,,Event type: Festival.,一种活动类型，节日。,http://kgs.mykg.ai/Event,"http://kgs.mykg.ai/about, http://kgs.mykg.ai/actor, http://kgs.mykg.ai/additionalType, http://kgs.mykg.ai/aggregateRating, http://kgs.mykg.ai/alternateName, http://kgs.mykg.ai/attendee, http://kgs.mykg.ai/attendees, http://kgs.mykg.ai/audience, http://kgs.mykg.ai/composer, http://kgs.mykg.ai/contributor, http://kgs.mykg.ai/description, http://kgs.mykg.ai/director, http://kgs.mykg.ai/disambiguatingDescription, http://kgs.mykg.ai/doorTime, http://kgs.mykg.ai/duration, http://kgs.mykg.ai/endDate, http://kgs.mykg.ai/eventStatus, http://kgs.mykg.ai/funder, http://kgs.mykg.ai/identifier, http://kgs.mykg.ai/image, http://kgs.mykg.ai/inLanguage, http://kgs.mykg.ai/isAccessibleForFree, http://kgs.mykg.ai/location, http://kgs.mykg.ai/mainEntityOfPage, http://kgs.mykg.ai/maximumAttendeeCapacity, http://kgs.mykg.ai/name, http://kgs.mykg.ai/offers, http://kgs.mykg.ai/organizer, http://kgs.mykg.ai/performer, http://kgs.mykg.ai/performers, http://kgs.mykg.ai/potentialAction, http://kgs.mykg.ai/previousStartDate, http://kgs.mykg.ai/recordedIn, http://kgs.mykg.ai/remainingAttendeeCapacity, http://kgs.mykg.ai/review, http://kgs.mykg.ai/sameAs, http://kgs.mykg.ai/sponsor, http://kgs.mykg.ai/startDate, http://kgs.mykg.ai/subEvent, http://kgs.mykg.ai/subEvents, http://kgs.mykg.ai/subjectOf, http://kgs.mykg.ai/superEvent, http://kgs.mykg.ai/translator, http://kgs.mykg.ai/typicalAgeRange, http://kgs.mykg.ai/url, http://kgs.mykg.ai/workFeatured, http://kgs.mykg.ai/workPerformed",,,,,http://schema.org/Festival
